total_consumption,sun_radiation_north,adjusted_radiation,heater-2_lag_1,mean_room_temperature,is_weekend,hvac_temp_interaction,wind_x,wind_speed,temp_diff,sun_radiation_west,time,total_hvac_consump,hvac-1,hvac_heater_interaction,sun_radiation_perpendicular,total_consumption_lag_1,hvac-2_lag_1,heater-1,outside_temperature,clouds,hvac-1_lag_1,wind_y,wind_temp_interaction,solar_temp_interaction,wind_direction_radians,hvac-2,heater-2,dominant_radiation,total_solar_radiation,month,sun_radiation_south,day_of_week,temp_diff_lag_1,sun_radiation_east,heater-1_lag_1,wind_direction,heater_temp_interaction,hour_sin,hour_cos,hour_sin,hour_cos
87.25,0.0,-0.0,,20.12989241487237,False,776.0073372354407,-1.5780515528250945,2.06,-11.159892414872369,0.0,0,38.54999923706055,18.799999237060547,1877.384992256164,0.0,,,27.600000381469727,8.97,20.0,,1.3241424759542713,41.46757837463708,0.0,2.443460952792061,19.75,21.100000381469727,0.0,0.0,11,0.0,2,,0.0,,140.0,980.3257759621735,0.0,1.0,0.0,1.0
88.1999994913737,0.0,-0.0,21.100000381469727,20.052919396397037,False,777.3848240846346,-0.7045614952508775,2.06,-10.862919396397038,0.0,1,38.76666577657064,18.933333079020183,1916.3655263434514,0.0,87.25,19.75,28.400000254313152,9.19,100.0,18.799999237060547,1.9357667988189715,41.3090139565779,0.0,1.9198621771937625,19.833332697550457,21.03333346048991,0.0,0.0,11,0.0,2,-11.159892414872369,0.0,27.600000381469727,110.0,991.2826564781419,0.25881904510252074,0.9659258262890683,0.25881904510252074,0.9659258262890683
89.1999994913737,0.0,-0.0,21.03333346048991,19.99237467003552,False,775.7041219444068,-1.968734218815773,2.57,-10.57237467003552,0.0,2,38.79999923706055,19.0,1955.5199714152018,0.0,88.1999994913737,19.833332697550457,29.400000254313152,9.42,20.0,18.933333079020183,1.6519641568944063,51.38040290199128,0.0,2.443460952792061,19.799999237060547,21.0,0.0,0.0,11,0.0,2,-10.862919396397038,0.0,28.400000254313152,140.0,1007.6156884541141,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
93.6666668256124,0.0,-0.0,21.0,19.941565496912997,False,777.0563329940086,-2.2256852877260074,2.57,-10.751565496912997,0.0,3,38.96666653951009,19.03333346048991,2131.476670859655,0.0,89.1999994913737,19.799999237060547,30.09999990463257,9.19,100.0,19.0,1.2849999999999997,51.2498233270664,0.0,2.6179938779914944,19.933333079020183,24.600000381469727,0.0,0.0,11,0.0,2,-10.57237467003552,0.0,29.400000254313152,150.0,1090.8036383864685,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
95.66666682561238,0.0,-0.0,24.600000381469727,19.924501888589617,False,779.0480314444483,-2.415010035419784,2.57,-9.934501888589617,0.0,4,39.10000038146973,19.100000381469727,2211.7566795444486,0.0,93.6666668256124,19.933333079020183,31.866666158040363,9.99,100.0,19.03333346048991,0.878991768346969,51.20596985367531,0.0,2.792526803190927,20.0,24.70000028610229,0.0,0.0,11,0.0,2,-10.751565496912997,0.0,30.09999990463257,160.0,1127.0626523975393,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
96.40000089009604,0.0,-0.0,24.70000028610229,19.938279681462117,False,778.2575194350214,-4.12,4.12,-9.118279681462116,0.0,5,39.033333460489914,19.100000381469727,2239.2122592968417,0.0,95.66666682561238,20.0,32.800000508626304,10.82,100.0,19.100000381469727,5.045544812487095e-16,82.14571228762392,0.0,3.141592653589793,19.933333079020183,24.566666920979817,0.0,0.0,11,0.0,2,-9.934501888589617,0.0,31.866666158040363,180.0,1143.7926596049103,0.9659258262890683,0.25881904510252074,0.9659258262890683,0.25881904510252074
90.61666695276897,0.0,-0.0,24.566666920979817,19.941490144097248,False,741.4910764591951,-3.0430559568077227,3.09,-8.901490144097249,0.0,6,37.18333339691162,18.550000190734863,1986.8294561158289,0.0,96.40000089009604,19.933333079020183,28.50000047683716,11.04,100.0,19.100000381469727,0.5365728689908146,61.619204545260494,0.0,2.9670597283903604,18.63333320617676,24.933333079020183,0.0,0.0,11,0.0,2,-9.118279681462116,0.0,32.800000508626304,170.0,1065.54029447039,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
97.19999885559082,0.0,-0.0,24.933333079020183,20.294135157865437,False,798.9124308231749,-2.9036501982284566,3.09,-9.254135157865438,0.0,7,39.36666552225749,19.333332697550457,2276.705489370558,0.0,90.61666695276897,18.63333320617676,33.36666679382324,11.04,100.0,18.550000190734863,1.056842242876317,62.7088776378042,0.0,2.792526803190927,20.03333282470703,24.46666653951009,0.0,0.0,11,0.0,2,-8.901490144097249,0.0,28.50000047683716,160.0,1173.677483296551,0.9659258262890683,-0.25881904510252085,0.9659258262890683,-0.25881904510252085
98.01666768391928,9.935483870967742,-18822.774193548386,24.46666653951009,20.70224727102505,False,818.0838125572873,-3.8715335976379426,4.12,-9.422247271025052,9.935483870967742,8,39.5166670481364,19.75,2311.72504744,102.51612903225806,97.19999885559082,20.03333282470703,35.46666717529297,11.28,100.0,19.333332697550457,1.4091229905017557,85.29325875662322,3936.09823920715,2.792526803190927,19.766667048136394,23.03333346048991,118.7741935483871,190.1290322580645,11,51.483870967741936,2,-9.254135157865438,118.7741935483871,33.36666679382324,160.0,1211.0814785170999,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
97.91666507720947,32.645161290322584,-67310.41935483871,23.03333346048991,20.97406546963586,False,831.272098776341,-3.38289343482927,3.6,-9.694065469635861,32.645161290322584,9,39.63333193461101,19.833332697550457,2309.96268869612,361.7096774193548,98.01666768391928,19.766667048136394,36.34999942779541,11.28,100.0,19.75,1.231272515972408,75.5066356906891,14260.334771081129,2.792526803190927,19.799999237060547,21.93333371480306,354.80645161290323,679.9032258064516,11,259.80645161290323,2,-9.422247271025052,354.80645161290323,35.46666717529297,160.0,1222.4384451214578,0.7071067811865476,-0.7071067811865475,0.7071067811865476,-0.7071067811865475
95.89999898274739,53.29032258064516,-79351.87096774195,21.93333371480306,21.137308122675904,False,838.4465420940722,-4.559659896446523,4.63,-9.047308122675904,54.29032258064516,10,39.66666603088379,20.0,2230.588838005066,578.4193548387096,97.91666507720947,19.799999237060547,34.699999491373696,12.09,75.0,19.833332697550457,-0.8039910625978881,97.86573660798943,22666.01279399976,3.3161255787892263,19.66666603088379,21.53333346048991,514.258064516129,1072.3225806451615,11,514.258064516129,2,-9.694065469635861,450.483870967742,36.34999942779541,190.0,1188.6212853685652,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387
95.21666733423869,67.29032258064517,-119639.90322580645,21.53333346048991,21.26786033266334,False,849.4737969095935,-5.574011882049097,5.66,-7.5578603326633385,68.83870967741936,11,39.94166707992554,20.26666641235352,2207.7756580005753,684.4193548387096,95.89999898274739,19.66666603088379,33.40000025431315,13.71,100.0,20.0,-0.9828486855948265,120.3760894828745,25701.86618201828,3.3161255787892263,19.67500066757202,21.875,696.0967741935484,1208.483870967742,11,696.0967741935484,2,-9.047308122675904,376.258064516129,34.699999491373696,190.0,1175.5809852966627,0.258819045102521,-0.9659258262890682,0.258819045102521,-0.9659258262890682
